game_id,player_id,first_name,last_name,jersey_num,team_id,team_city,team_name,team_abbreviation
20200655,185,Chris,Webber,4,1610612758,Sacramento,Kings,SAC
20200655,699,Brent,Barry,31,1610612760,Seattle,SuperSonics,SEA
20200698,2470,Smush,Parker,17,1610612739,Cleveland,Cavaliers,CLE
20200718,1499,Tony,Battie,4,1610612738,Boston,Celtics,BOS
20200721,1736,Corey,Benjamin,25,1610612737,Atlanta,Hawks,ATL
20200722,238,Tyrone,Hill,32,1610612739,Cleveland,Cavaliers,CLE
20200722,693,Joe,Smith,32,1610612750,Minnesota,Timberwolves,MIN
20200741,2054,Jake,Tsakalidis,25,1610612756,Phoenix,Suns,PHX
20200781,422,Avery,Johnson,6,1610612742,Dallas,Mavericks,DAL
20200807,2432,Tito,Maddox,6,1610612745,Houston,Rockets,HOU
20200816,2432,Tito,Maddox,6,1610612745,Houston,Rockets,HOU
20200814,2030,Kenyon,Martin,6,1610612751,New Jersey,Nets,NJN
20200821,2249,Jamison,Brewer,2,1610612754,Indiana,Pacers,IND
20200842,2436,Flip,Murray,15,1610612760,Seattle,SuperSonics,SEA
20200839,1853,Anthony,Carter,25,1610612748,Miami,Heat,MIA
20200851,2470,Smush,Parker,17,1610612739,Cleveland,Cavaliers,CLE
20200891,42,Monty,Williams,5,1610612755,Philadelphia,76ers,PHI
20200891,1903,Kenny,Thomas,9,1610612755,Philadelphia,76ers,PHI
20200891,922,Elden,Campbell,41,1610612760,Seattle,SuperSonics,SEA
20200893,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20200893,953,Lorenzen,Wright,42,1610612763,Memphis,Grizzlies,MEM
20200913,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20200913,2067,Eddie,House,5,1610612748,Miami,Heat,MIA
20200913,1853,Anthony,Carter,25,1610612748,Miami,Heat,MIA
20200932,1505,Tariq,Abdul-Wahad,9,1610612742,Dallas,Mavericks,DAL
20200947,168,Chris,Mills,34,1610612744,Golden State,Warriors,GSW
20200947,1504,Danny,Fortson,21,1610612744,Golden State,Warriors,GSW
20201007,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201016,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201016,168,Chris,Mills,34,1610612744,Golden State,Warriors,GSW
20201032,1716,Larry,Hughes,20,1610612764,Washington,Wizards,WAS
20201032,891,Charles,Oakley,34,1610612764,Washington,Wizards,WAS
20201045,1740,Rashard,Lewis,7,1610612760,Seattle,SuperSonics,SEA
20201077,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201077,979,Jermaine,O'Neal,7,1610612754,Indiana,Pacers,IND
20201099,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201099,133,David,Wesley,4,1610612740,New Orleans,Hornets,NOH
20201099,136,P.J.,Brown,42,1610612740,New Orleans,Hornets,NOH
20201099,1884,Baron,Davis,1,1610612740,New Orleans,Hornets,NOH
20201115,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201115,891,Charles,Oakley,34,1610612764,Washington,Wizards,WAS
20201115,1716,Larry,Hughes,20,1610612764,Washington,Wizards,WAS
20201153,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201179,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20201179,1729,Ricky,Davis,31,1610612739,Cleveland,Cavaliers,CLE
20201179,1713,Vince,Carter,15,1610612761,Toronto,Raptors,TOR
20201179,1766,Maceo,Baston,14,1610612761,Toronto,Raptors,TOR
20201179,702,Voshon,Lenard,2,1610612761,Toronto,Raptors,TOR
20201179,213,Antonio,Davis,33,1610612761,Toronto,Raptors,TOR
20201179,283,Lindsey,Hunter,11,1610612761,Toronto,Raptors,TOR
20300130,934,Derrick,Coleman,44,1610612755,Philadelphia,76ers,PHI
20300130,1903,Kenny,Thomas,9,1610612755,Philadelphia,76ers,PHI
20300130,299,Glenn,Robinson,31,1610612755,Philadelphia,76ers,PHI
20300145,915,Rodney,Rogers,54,1610612751,New Jersey,Nets,NJN
20300270,1897,Metta,World Peace,23,1610612754,Indiana,Pacers,IND
20300273,2205,DeSagana,Diop,52,1610612739,Cleveland,Cavaliers,CLE
20300271,2456,Cezary,Trybanski,15,1610612756,Phoenix,Suns,PHX
20300294,1442,Zeljko,Rebraca,39,1610612765,Detroit,Pistons,DET
20300300,2240,Gilbert,Arenas,0,1610612764,Washington,Wizards,WAS
20300348,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE
20300370,699,Brent,Barry,31,1610612760,Seattle,SuperSonics,SEA
20300405,2201,Eddy,Curry,2,1610612741,Chicago,Bulls,CHI
20300419,2220,Brandon,Armstrong,1,1610612751,New Jersey,Nets,NJN
20300424,2257,Ruben,Boumtje-Boumtje,44,1610612757,Portland,Trail Blazers,POR
20300440,1533,Anthony,Johnson,8,1610612754,Indiana,Pacers,IND
20300590,980,Zydrunas,Ilgauskas,11,1610612739,Cleveland,Cavaliers,CLE
20300590,2544,LeBron,James,23,1610612739,Cleveland,Cavaliers,CLE
20300607,2211,Troy,Murphy,1,1610612744,Golden State,Warriors,GSW
20300605,2544,LeBron,James,23,1610612739,Cleveland,Cavaliers,CLE
20300605,2257,Ruben,Boumtje-Boumtje,44,1610612739,Cleveland,Cavaliers,CLE
20300605,976,Jeff,McInnis,0,1610612739,Cleveland,Cavaliers,CLE
20300605,1444,Lawrence,Funderburke,51,1610612758,Sacramento,Kings,SAC
20300623,1903,Kenny,Thomas,9,1610612755,Philadelphia,76ers,PHI
20300623,1499,Tony,Battie,4,1610612739,Cleveland,Cavaliers,CLE
20300623,2544,LeBron,James,23,1610612739,Cleveland,Cavaliers,CLE
20300635,1499,Tony,Battie,4,1610612739,Cleveland,Cavaliers,CLE
20300647,2430,Carlos,Boozer,1,1610612739,Cleveland,Cavaliers,CLE
20300647,258,Brian,Grant,44,1610612748,Miami,Heat,MIA
20300703,2574,Jason,Kapono,24,1610612739,Cleveland,Cavaliers,CLE
20300703,2416,Kareem,Rush,21,1610612747,Los Angeles,Lakers,LAL
20300752,2215,Jason,Collins,35,1610612751,New Jersey,Nets,NJN
20300775,2205,DeSagana,Diop,52,1610612739,Cleveland,Cavaliers,CLE
20300789,2205,DeSagana,Diop,52,1610612739,Cleveland,Cavaliers,CLE
20300866,2604,Theron,Smith,0,1610612763,Memphis,Grizzlies,MEM
20300876,2580,Travis,Hansen,6,1610612737,Atlanta,Hawks,ATL
20300876,1442,Zeljko,Rebraca,12,1610612737,Atlanta,Hawks,ATL
20300910,1888,Richard,Hamilton,32,1610612765,Detroit,Pistons,DET
20300989,976,Jeff,McInnis,0,1610612739,Cleveland,Cavaliers,CLE
20301008,976,Jeff,McInnis,0,1610612739,Cleveland,Cavaliers,CLE
20301011,1503,Tracy,McGrady,1,1610612753,Orlando,Magic,ORL
20301018,2063,Jake,Voskuhl,43,1610612756,Phoenix,Suns,PHX
20301048,2557,Luke,Ridnour,8,1610612760,Seattle,SuperSonics,SEA
20301050,2030,Kenyon,Martin,6,1610612751,New Jersey,Nets,NJN
20301102,956,Erick,Dampier,25,1610612744,Golden State,Warriors,GSW
20301102,422,Avery,Johnson,6,1610612744,Golden State,Warriors,GSW
20301171,1883,Steve,Francis,3,1610612745,Houston,Rockets,HOU
20301171,1749,Cuttino,Mobley,5,1610612745,Houston,Rockets,HOU
20400006,979,Jermaine,O'Neal,7,1610612754,Indiana,Pacers,IND
20400063,2571,Leandro,Barbosa,10,1610612756,Phoenix,Suns,PHX
20400079,2427,Roger,Mason Jr.,31,1610612761,Toronto,Raptors,TOR
20400094,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400131,2078,Jason,Hart,1,1610612766,Charlotte,Bobcats,CHA
20400133,2599,Brandon,Hunter,34,1610612753,Orlando,Magic,ORL
20400197,979,Jermaine,O'Neal,7,1610612754,Indiana,Pacers,IND
20400197,1533,Anthony,Johnson,8,1610612754,Indiana,Pacers,IND
20400197,1513,Scot,Pollard,62,1610612754,Indiana,Pacers,IND
20400197,1536,Stephen,Jackson,1,1610612754,Indiana,Pacers,IND
20400197,1897,Metta,World Peace,91,1610612754,Indiana,Pacers,IND
20400225,1743,Bruno,Sundov,14,1610612752,New York,Knicks,NYK
20400236,1713,Vince,Carter,15,1610612761,Toronto,Raptors,TOR
20400296,2776,Pape,Sow,9,1610612761,Toronto,Raptors,TOR
20400322,2561,David,West,30,1610612740,New Orleans,Hornets,NOH
20400322,2048,Jamaal,Magloire,21,1610612740,New Orleans,Hornets,NOH
20400343,727,Eric,Snow,20,1610612739,Cleveland,Cavaliers,CLE
20400361,84,Latrell,Sprewell,8,1610612750,Minnesota,Timberwolves,MIN
20400376,2546,Carmelo,Anthony,15,1610612743,Denver,Nuggets,DEN
20400376,1498,Antonio,Daniels,33,1610612760,Seattle,SuperSonics,SEA
20400384,2454,Junior,Harrington,6,1610612740,New Orleans,Hornets,NOH
20400384,248,George,Lynch,9,1610612740,New Orleans,Hornets,NOH
20400384,2365,Chris,Andersen,12,1610612740,New Orleans,Hornets,NOH
20400457,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20400478,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20400478,2552,Michael,Sweetney,50,1610612752,New York,Knicks,NYK
20400497,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20400510,389,Toni,Kukoc,7,1610612749,Milwaukee,Bucks,MIL
20400529,1740,Rashard,Lewis,7,1610612760,Seattle,SuperSonics,SEA
20400529,2202,Jason,Richardson,23,1610612744,Golden State,Warriors,GSW
20400543,2402,Dajuan,Wagner,2,1610612739,Cleveland,Cavaliers,CLE
20400543,1740,Rashard,Lewis,7,1610612760,Seattle,SuperSonics,SEA
20400559,2403,Nene,Hilario,31,1610612743,Denver,Nuggets,DEN
20400559,2030,Kenyon,Martin,6,1610612743,Denver,Nuggets,DEN
20400559,958,Vitaly,Potapenko,9,1610612760,Seattle,SuperSonics,SEA
20400563,389,Toni,Kukoc,7,1610612749,Milwaukee,Bucks,MIL
20400583,208,Sam,Cassell,19,1610612750,Minnesota,Timberwolves,MIN
20400583,1709,Michael,Olowokandi,34,1610612750,Minnesota,Timberwolves,MIN
20400599,976,Jeff,McInnis,0,1610612739,Cleveland,Cavaliers,CLE
20400599,2413,Juan,Dixon,3,1610612764,Washington,Wizards,WAS
20400599,1716,Larry,Hughes,20,1610612764,Washington,Wizards,WAS
20400615,2760,Anderson,Varejao,17,1610612739,Cleveland,Cavaliers,CLE
20400615,1899,James,Posey,41,1610612763,Memphis,Grizzlies,MEM
20400651,2033,Marcus,Fizer,21,1610612749,Milwaukee,Bucks,MIL
20400651,1496,Keith,Van Horn,44,1610612749,Milwaukee,Bucks,MIL
20400651,2760,Anderson,Varejao,17,1610612739,Cleveland,Cavaliers,CLE
20400651,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE
20400651,2544,LeBron,James,23,1610612739,Cleveland,Cavaliers,CLE
20400657,951,Ray,Allen,34,1610612760,Seattle,SuperSonics,SEA
20400661,1500,Ron,Mercer,1,1610612751,New Jersey,Nets,NJN
20400661,2565,Zoran,Planinic,10,1610612751,New Jersey,Nets,NJN
20400698,2441,Jamal,Sampson,31,1610612766,Charlotte,Bobcats,CHA
20400698,1751,Jahidi,White,55,1610612766,Charlotte,Bobcats,CHA
20400693,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE
20400729,1802,Brad,Miller,52,1610612758,Sacramento,Kings,SAC
20400754,711,Jerry,Stackhouse,42,1610612742,Dallas,Mavericks,DAL
20400754,2605,Marquis,Daniels,6,1610612742,Dallas,Mavericks,DAL
20400754,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400746,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE
20400773,1956,Ira,Newble,14,1610612739,Cleveland,Cavaliers,CLE
20400773,1731,Tyronn,Lue,10,1610612737,Atlanta,Hawks,ATL
20400773,788,Kevin,Willis,42,1610612737,Atlanta,Hawks,ATL
20400773,1542,Predrag,Drobnjak,14,1610612737,Atlanta,Hawks,ATL
20400779,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400782,2033,Marcus,Fizer,21,1610612749,Milwaukee,Bucks,MIL
20400812,1709,Michael,Olowokandi,34,1610612750,Minnesota,Timberwolves,MIN
20400830,2412,Jiri,Welsch,44,1610612739,Cleveland,Cavaliers,CLE
20400844,2760,Anderson,Varejao,17,1610612739,Cleveland,Cavaliers,CLE
20400844,446,Lucious,Harris,12,1610612739,Cleveland,Cavaliers,CLE
20400865,922,Elden,Campbell,41,1610612765,Detroit,Pistons,DET
20400865,2436,Flip,Murray,22,1610612760,Seattle,SuperSonics,SEA
20400878,2760,Anderson,Varejao,17,1610612739,Cleveland,Cavaliers,CLE
20400887,255,Grant,Hill,33,1610612753,Orlando,Magic,ORL
20400909,2750,Pavel,Podkolzin,24,1610612742,Dallas,Mavericks,DAL
20400913,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400928,2224,Jamaal,Tinsley,11,1610612754,Indiana,Pacers,IND
20400969,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400969,1744,Jerome,James,13,1610612760,Seattle,SuperSonics,SEA
20400997,2590,Mo,Williams,25,1610612749,Milwaukee,Bucks,MIL
20400997,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20400997,951,Ray,Allen,34,1610612760,Seattle,SuperSonics,SEA
20400990,1888,Richard,Hamilton,32,1610612765,Detroit,Pistons,DET
20401022,2058,Mark,Madsen,35,1610612750,Minnesota,Timberwolves,MIN
20401036,1504,Danny,Fortson,21,1610612760,Seattle,SuperSonics,SEA
20401036,324,Anthony,Peeler,8,1610612764,Washington,Wizards,WAS
20401059,2669,Linton,Johnson,43,1610612759,San Antonio,Spurs,SAS
20401078,1740,Rashard,Lewis,7,1610612760,Seattle,SuperSonics,SEA
20401078,1739,Ruben,Patterson,21,1610612757,Portland,Trail Blazers,POR
20401078,689,Theo,Ratliff,42,1610612757,Portland,Trail Blazers,POR
20401078,1507,Derek,Anderson,1,1610612757,Portland,Trail Blazers,POR
20401096,1521,Jacque,Vaughn,11,1610612751,New Jersey,Nets,NJN
20401130,1740,Rashard,Lewis,7,1610612760,Seattle,SuperSonics,SEA
20401130,1498,Antonio,Daniels,33,1610612760,Seattle,SuperSonics,SEA
20401134,693,Joe,Smith,8,1610612749,Milwaukee,Bucks,MIL
